PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P437
Station name, Whidbey_S_WA2007
Begin Date, 2007-09-06
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P437.pbo.igs14.pos
Offset from source file, 36.17 mm North, 32.06 mm East, -14.50 mm Vertical
Reference position, 48.0018097536 North Latitude, -122.4591572206 East Longitude, 12.47420 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-08-06,-7.37, -8.36, -11.82, 1.97, 1.43, 6.06, repro,
2008-08-07,-7.54, -8.51, -12.49, 2.15, 1.55, 6.59, repro,
2008-08-08,-8.52, -9.77, -12.32, 2.5, 1.76, 7.68, repro,
2008-08-09,-7.38, -10.10, -7.25, 2.35, 1.65, 7.25, repro,
2008-08-10,-7.71, -8.24, -13.99, 2.15, 1.53, 6.62, repro,
2008-08-11,-8.11, -8.61, -14.54, 1.96, 1.42, 6.05, repro,
2008-08-12,-8.86, -7.00, -8.65, 2.06, 1.48, 6.35, repro,
2008-08-13,-8.31, -8.11, -10.03, 1.84, 1.34, 5.72, repro,
2008-08-14,-8.78, -8.58, -8.02, 1.87, 1.33, 5.72, repro,
2008-08-15,-8.47, -8.64, -10.57, 1.97, 1.42, 6.07, repro,
2008-08-16,-8.64, -7.73, -5.28, 1.95, 1.42, 6.05, repro,
2008-08-17,-9.04, -9.34, -4.35, 2.19, 1.58, 6.69, repro,
2008-08-18,-8.90, -9.13, -3.96, 2.13, 1.54, 6.56, repro,
2008-08-19,-8.35, -9.67, -3.24, 2.02, 1.44, 6.2, repro,
2008-08-20,-6.92, -8.78, 2.85, 2.47, 1.72, 7.48, repro,
2008-08-21,-9.26, -8.46, -8.05, 2.07, 1.48, 6.33, repro,
2008-08-22,-8.71, -9.66, -12.57, 2.08, 1.5, 6.38, repro,
2008-08-23,-8.67, -9.03, -4.45, 2.22, 1.57, 6.8, repro,
2008-08-24,-8.04, -7.87, 0.16, 2.28, 1.61, 7.06, repro,
2008-08-25,-6.61, -9.46, -9.59, 2.22, 1.55, 6.77, repro,
2008-08-26,-8.69, -9.15, -10.44, 2, 1.43, 6.13, repro,
2008-08-27,-8.01, -8.97, -1.99, 1.99, 1.43, 6.14, repro,
2008-08-28,-6.90, -8.88, -6.16, 2.22, 1.59, 6.69, repro,
2008-08-29,-10.35, -8.41, -4.39, 2.27, 1.61, 6.97, repro,
2008-08-30,-7.78, -9.23, -7.94, 2.11, 1.49, 6.44, repro,
2008-08-31,-8.82, -8.54, -6.35, 1.94, 1.38, 5.91, repro,
2008-09-01,-9.99, -9.00, -8.25, 1.87, 1.35, 5.78, repro,
2008-09-02,-8.72, -8.90, -16.31, 2.09, 1.5, 6.42, repro,
2008-09-03,-8.60, -8.64, -13.45, 1.79, 1.29, 5.56, repro,
2008-09-04,-7.56, -8.14, -13.01, 1.91, 1.36, 5.9, repro,
2008-09-05,-9.47, -9.76, -11.81, 1.94, 1.4, 5.94, repro,
2008-09-06,-9.49, -9.09, -8.21, 1.94, 1.38, 5.94, repro,
2008-09-07,-8.24, -8.44, -11.58, 2, 1.43, 6.11, repro,
2008-09-08,-8.53, -9.16, -9.73, 1.87, 1.35, 5.82, repro,
2008-09-09,-7.22, -8.94, -8.04, 2, 1.4, 6.11, repro,
2008-09-10,-7.89, -8.01, -4.45, 1.97, 1.41, 6.12, repro,
2008-09-11,-8.65, -8.55, -9.38, 1.92, 1.37, 5.91, repro,
2008-09-12,-7.56, -9.53, -2.85, 2.04, 1.43, 6.32, repro,
2008-09-13,-8.87, -8.45, -6.54, 1.97, 1.41, 6.08, repro,
2008-09-14,-8.30, -8.25, -6.53, 1.93, 1.36, 5.94, repro,
2008-09-15,-8.77, -7.84, -9.29, 1.92, 1.37, 5.91, repro,
2008-09-16,-7.95, -9.11, -12.73, 1.91, 1.38, 5.91, repro,
2008-09-17,-8.70, -8.03, -11.05, 2.03, 1.42, 6.12, repro,
2008-09-18,-7.97, -8.74, -11.77, 1.88, 1.35, 5.76, repro,
2008-09-19,-8.39, -9.04, -7.19, 1.89, 1.36, 5.84, repro,
2008-09-20,-8.66, -11.04, -11.01, 2.32, 1.62, 7.08, repro,
2008-09-21,-9.19, -7.94, -15.74, 2.26, 1.58, 6.96, repro,
2008-09-22,-8.31, -10.70, -10.01, 2.19, 1.54, 6.62, repro,
2008-09-23,-8.70, -9.02, -12.54, 1.77, 1.27, 5.45, repro,
2008-09-24,-8.51, -8.41, -14.09, 2.23, 1.56, 6.81, repro,
2008-09-25,-9.90, -8.48, -4.99, 2.19, 1.53, 6.69, repro,
2008-09-26,-9.20, -8.21, -10.65, 1.86, 1.33, 5.69, repro,
2008-09-27,-9.69, -8.42, -11.74, 2.12, 1.48, 6.45, repro,
2008-09-28,-8.52, -8.08, -13.50, 1.96, 1.36, 5.9, repro,
2008-09-29,-9.14, -7.90, -12.54, 1.91, 1.37, 5.75, repro,
2008-09-30,-9.57, -9.11, -13.76, 1.88, 1.33, 5.8, repro,
2008-10-01,-9.61, -9.30, -10.51, 1.92, 1.36, 5.83, repro,
2008-10-02,-8.80, -9.17, -12.23, 2.03, 1.42, 6.19, repro,
2008-10-03,-8.96, -8.96, -8.75, 2.18, 1.51, 6.57, repro,
2008-10-04,-8.58, -10.54, -5.92, 2.13, 1.47, 6.43, repro,
2008-10-05,-10.78, -8.80, -4.55, 2.33, 1.61, 7.09, repro,
2008-10-06,-8.71, -8.92, -11.81, 2.1, 1.45, 6.35, repro,
2008-10-07,-7.96, -7.68, -9.77, 2.51, 1.68, 7.48, repro,
2008-10-08,-7.74, -9.10, -9.93, 2.18, 1.5, 6.54, repro,
2008-10-09,-9.24, -9.60, -16.39, 1.96, 1.37, 5.97, repro,
2008-10-10,-8.45, -8.70, -21.73, 1.89, 1.32, 5.79, repro,
2008-10-11,-8.56, -8.30, -21.16, 1.85, 1.3, 5.67, repro,
2008-10-12,-8.63, -8.05, -14.67, 2.04, 1.4, 6.16, repro,
2008-10-13,-8.97, -9.64, -13.44, 2, 1.39, 6.1, repro,
2008-10-14,-9.52, -10.37, -16.09, 2.04, 1.42, 6.22, repro,
2008-10-15,-8.37, -9.08, -21.67, 2, 1.38, 6.06, repro,
2008-10-16,-8.41, -8.62, -18.89, 1.99, 1.38, 6.04, repro,
2008-10-17,-9.15, -8.58, -14.71, 2.28, 1.58, 6.99, repro,
2008-10-18,-8.00, -8.45, -19.79, 2.15, 1.49, 6.58, repro,
2008-10-19,-8.92, -9.63, -16.38, 1.9, 1.33, 5.81, repro,
2008-10-20,-9.91, -8.42, -10.57, 2.21, 1.53, 6.78, repro,
2008-10-21,-9.62, -8.04, -16.58, 2.05, 1.42, 6.28, repro,
2008-10-22,-9.31, -8.27, -17.57, 1.94, 1.36, 5.99, repro,
2008-10-23,-9.69, -9.34, -10.32, 1.98, 1.39, 6.09, repro,
2008-10-24,-8.99, -9.38, -11.51, 1.98, 1.4, 6.07, repro,
2008-10-25,-9.86, -9.86, -10.79, 1.87, 1.32, 5.73, repro,
2008-10-26,-9.56, -8.77, -19.01, 1.82, 1.28, 5.59, repro,
2008-10-27,-8.91, -9.53, -19.55, 1.91, 1.35, 5.9, repro,
2008-10-28,-9.08, -9.83, -20.91, 2, 1.38, 6.02, repro,
2008-10-29,-9.76, -9.40, -17.18, 2.09, 1.43, 6.2, repro,
2008-10-30,-9.32, -9.26, -15.28, 2.06, 1.44, 6.32, repro,
2008-10-31,-9.13, -10.20, -11.74, 1.85, 1.31, 5.72, repro,
2008-11-01,-8.90, -9.57, -15.90, 2.06, 1.46, 6.34, repro,
2008-11-02,-9.11, -10.93, -1.42, 2.22, 1.56, 6.84, repro,
2008-11-03,-9.58, -10.11, -1.36, 1.94, 1.38, 5.94, repro,
2008-11-04,-8.85, -10.46, -3.93, 1.82, 1.28, 5.57, repro,
2008-11-05,-9.16, -10.06, -8.92, 1.82, 1.28, 5.56, repro,
2008-11-06,-9.81, -9.05, -10.22, 1.83, 1.3, 5.61, repro,
2008-11-07,-10.38, -9.03, -13.04, 1.97, 1.4, 6.12, repro,
2008-11-08,-6.97, -9.62, -8.32, 2.32, 1.62, 7.12, repro,
2008-11-09,-9.13, -10.21, -5.83, 2.01, 1.44, 6.2, repro,
2008-11-10,-9.15, -9.84, -3.09, 2.09, 1.46, 6.43, repro,
2008-11-11,-9.30, -9.98, -11.83, 1.99, 1.4, 6.08, repro,
2008-11-12,-10.53, -10.67, -8.35, 1.98, 1.38, 6.08, repro,
2008-11-13,-10.85, -11.04, -3.88, 2.04, 1.44, 6.31, repro,
2008-11-14,-9.51, -10.37, -21.98, 2, 1.44, 6.2, repro,
2008-11-15,-10.50, -8.83, -15.30, 1.95, 1.39, 5.98, repro,
2008-11-16,-11.04, -9.45, -15.40, 1.95, 1.37, 5.93, repro,
2008-11-17,-9.61, -9.44, -20.80, 1.83, 1.29, 5.6, repro,
2008-11-18,-9.64, -9.53, -14.86, 2.09, 1.49, 6.49, repro,
2008-11-19,-9.65, -8.34, -21.24, 1.86, 1.33, 5.72, repro,
2008-11-20,-9.93, -8.10, -17.21, 1.93, 1.39, 6, repro,
2008-11-21,-9.51, -9.28, -12.74, 2, 1.42, 6.17, repro,
2008-11-22,-10.27, -9.40, -10.77, 2.01, 1.44, 6.19, repro,
2008-11-23,-10.49, -8.18, -17.15, 1.79, 1.27, 5.51, repro,
2008-11-24,-9.61, -8.99, -13.41, 1.85, 1.3, 5.66, repro,
2008-11-25,-10.15, -9.25, -19.50, 1.93, 1.37, 5.94, repro,
2008-11-26,-10.21, -10.17, -17.16, 1.9, 1.35, 5.85, repro,
2008-11-27,-9.92, -10.36, -13.51, 2.01, 1.43, 6.21, repro,
2008-11-28,-10.47, -9.80, -10.84, 1.85, 1.32, 5.73, repro,
2008-11-29,-9.81, -9.54, -12.98, 1.9, 1.39, 5.97, repro,
2008-11-30,-8.75, -8.85, -14.63, 1.94, 1.39, 6.06, repro,
2008-12-01,-8.67, -10.02, -10.48, 1.99, 1.42, 6.16, repro,
2008-12-02,-9.55, -11.05, -17.46, 2.15, 1.54, 6.62, repro,
2008-12-03,-8.85, -9.04, -12.29, 1.84, 1.34, 5.8, repro,
2008-12-04,-10.09, -8.92, -19.89, 1.8, 1.32, 5.68, repro,
2008-12-05,-9.34, -9.41, -16.58, 1.88, 1.38, 5.89, repro,
2008-12-06,-9.90, -9.84, -12.51, 2.07, 1.51, 6.47, repro,
2008-12-07,-10.78, -10.25, -12.12, 2.07, 1.49, 6.42, repro,
2008-12-08,-9.42, -9.04, -14.05, 1.83, 1.37, 5.78, repro,
2008-12-09,-9.29, -9.45, -17.37, 1.91, 1.4, 6.05, repro,
2008-12-10,-8.40, -9.83, -21.38, 1.89, 1.4, 5.9, repro,
2008-12-11,-9.69, -8.85, -21.15, 1.91, 1.4, 5.92, repro,
2008-12-12,-9.09, -9.82, -12.94, 1.96, 1.44, 6.11, repro,
2008-12-13,-9.80, -10.97, -9.41, 1.88, 1.4, 5.89, repro,
2008-12-14,-10.18, -9.32, -9.58, 1.76, 1.3, 5.5, repro,
2008-12-15,-9.20, -9.87, -14.69, 1.71, 1.27, 5.36, repro,
2008-12-16,-10.50, -10.20, -13.31, 1.68, 1.24, 5.26, repro,
2008-12-17,-11.03, -9.88, -12.77, 1.91, 1.39, 5.92, repro,
2008-12-18,-11.52, -10.84, -14.04, 1.87, 1.36, 5.85, repro,
2008-12-19,-13.11, -12.17, -18.44, 1.85, 1.33, 5.78, repro,
2008-12-20,-14.56, -12.79, -19.05, 1.8, 1.31, 5.57, repro,
2008-12-21,-15.06, -12.53, -13.65, 1.77, 1.29, 5.53, repro,
2008-12-22,-8.86, -11.89, -16.71, 1.71, 1.26, 5.43, repro,
2008-12-23,-10.72, -10.43, -10.48, 1.76, 1.31, 5.5, repro,
2008-12-24,-8.82, -9.41, -6.78, 1.81, 1.31, 5.65, repro,
2008-12-25,-10.00, -10.94, -9.36, 1.9, 1.38, 5.91, repro,
2008-12-26,-11.52, -10.16, -6.95, 1.85, 1.37, 5.82, repro,
2008-12-27,-10.87, -10.66, -4.81, 1.93, 1.41, 6.05, repro,
2008-12-28,-10.87, -10.69, -9.32, 1.96, 1.42, 6.14, repro,
2008-12-29,-12.05, -11.78, -18.49, 1.96, 1.41, 6.12, repro,
2008-12-30,-11.59, -9.24, -19.79, 1.75, 1.27, 5.5, repro,
2008-12-31,-11.73, -9.44, -15.40, 1.96, 1.42, 6.15, repro,
2009-01-01,-13.41, -10.23, -10.40, 1.89, 1.38, 5.84, repro,
2009-01-02,-11.74, -11.23, -11.31, 1.81, 1.32, 5.63, repro,
2009-01-03,-12.03, -9.61, -17.14, 1.77, 1.28, 5.5, repro,
2009-01-04,-12.68, -9.53, -18.31, 1.78, 1.28, 5.5, repro,
2009-01-05,-10.75, -9.13, -13.38, 1.82, 1.31, 5.68, repro,
2009-01-06,-12.69, -10.65, -11.57, 1.9, 1.36, 5.83, repro,
2009-01-07,-12.02, -10.96, -13.32, 1.96, 1.4, 6.08, repro,
2009-01-08,-10.21, -10.16, -13.95, 2.02, 1.46, 6.33, repro,
2009-01-09,-11.09, -8.93, -30.03, 1.86, 1.34, 5.79, repro,
2009-01-10,-12.73, -8.47, -23.57, 1.78, 1.27, 5.53, repro,
2009-01-11,-11.99, -8.91, -25.86, 1.96, 1.41, 6.08, repro,
2009-01-12,-11.06, -8.79, -23.91, 1.87, 1.34, 5.84, repro,
2009-01-13,-11.49, -9.02, -29.02, 1.76, 1.25, 5.5, repro,
2009-01-14,-10.98, -8.64, -26.22, 1.8, 1.28, 5.58, repro,
2009-01-15,-11.57, -8.68, -24.05, 1.72, 1.24, 5.37, repro,
2009-01-16,-10.88, -9.32, -25.26, 1.79, 1.28, 5.58, repro,
2009-01-17,-11.61, -9.65, -23.32, 1.78, 1.27, 5.53, repro,
2009-01-18,-10.74, -9.61, -23.50, 1.89, 1.35, 5.82, repro,
2009-01-19,-11.67, -9.37, -24.72, 1.76, 1.26, 5.42, repro,
2009-01-20,-11.42, -9.18, -23.84, 1.71, 1.25, 5.34, repro,
2009-01-21,-11.14, -9.31, -20.26, 1.75, 1.29, 5.48, repro,
2009-01-22,-10.39, -9.42, -21.85, 1.93, 1.41, 6.08, repro,
2009-01-23,-10.91, -9.77, -25.06, 1.76, 1.31, 5.55, repro,
2009-01-24,-11.35, -9.78, -22.95, 1.81, 1.34, 5.69, repro,
2009-01-25,-11.15, -9.13, -28.62, 1.76, 1.31, 5.56, repro,
2009-01-26,-11.58, -9.26, -19.53, 1.73, 1.28, 5.45, repro,
2009-01-27,-11.90, -9.15, -17.38, 1.86, 1.37, 5.87, repro,
2009-01-28,-12.47, -9.29, -20.70, 1.79, 1.35, 5.63, repro,
2009-01-29,-12.53, -8.82, -25.35, 1.72, 1.3, 5.4, repro,
2009-01-30,-11.71, -8.99, -22.90, 1.77, 1.33, 5.56, repro,
2009-01-31,-10.05, -8.84, -21.99, 2.06, 1.52, 6.46, repro,
2009-02-01,-11.58, -9.30, -26.84, 1.78, 1.32, 5.56, repro,
2009-02-02,-11.39, -8.88, -29.77, 1.82, 1.36, 5.74, repro,
2009-02-03,-11.55, -9.98, -29.68, 1.79, 1.33, 5.63, repro,
2009-02-04,-12.07, -9.05, -28.88, 1.8, 1.35, 5.65, repro,
2009-02-05,-12.90, -8.86, -25.42, 1.78, 1.33, 5.61, repro,
2009-02-06,-12.20, -10.08, -15.68, 1.73, 1.27, 5.35, repro,
2009-02-07,-12.21, -8.84, -22.30, 1.77, 1.31, 5.57, repro,
2009-02-08,-12.05, -9.83, -16.62, 1.81, 1.33, 5.62, repro,
2009-02-09,-12.01, -9.81, -12.95, 1.8, 1.34, 5.66, repro,
2009-02-10,-11.50, -9.28, -18.60, 1.74, 1.28, 5.44, repro,
2009-02-11,-12.58, -10.20, -20.50, 1.79, 1.34, 5.65, repro,
2009-02-12,-12.02, -10.36, -22.74, 1.76, 1.32, 5.55, repro,
2009-02-13,-12.59, -10.35, -24.56, 1.73, 1.3, 5.43, repro,
2009-02-14,-12.08, -9.93, -22.22, 1.72, 1.29, 5.4, repro,
2009-02-15,-11.80, -9.76, -24.35, 1.76, 1.31, 5.5, repro,
2009-02-16,-12.43, -10.58, -17.71, 1.77, 1.3, 5.51, repro,
2009-02-17,-12.53, -10.91, -15.55, 1.74, 1.28, 5.38, repro,
2009-02-18,-12.09, -10.41, -22.35, 1.66, 1.24, 5.23, repro,
2009-02-19,-12.38, -10.47, -27.77, 1.78, 1.31, 5.59, repro,
2009-02-20,-12.20, -10.13, -27.08, 1.73, 1.29, 5.41, repro,
2009-02-21,-12.38, -10.69, -25.23, 1.79, 1.33, 5.64, repro,
2009-02-22,-10.84, -10.92, -24.39, 1.87, 1.38, 5.89, repro,
2009-02-23,-11.60, -10.32, -23.39, 1.83, 1.35, 5.79, repro,
2009-02-24,-12.24, -10.05, -19.45, 1.82, 1.35, 5.79, repro,
2009-02-25,-11.51, -10.05, -17.86, 1.95, 1.43, 6.14, repro,
2009-02-26,-11.97, -10.99, -20.68, 1.82, 1.33, 5.73, repro,
2009-02-27,-12.43, -10.66, -25.08, 1.72, 1.27, 5.39, repro,
2009-02-28,-12.32, -10.38, -25.22, 1.69, 1.24, 5.32, repro,
2009-03-01,-12.78, -9.83, -21.77, 1.94, 1.44, 6.16, repro,
2009-03-02,-11.75, -9.27, -20.05, 2.03, 1.49, 6.44, repro,
2009-03-03,-11.31, -11.12, -16.97, 1.93, 1.43, 6.09, repro,
2009-03-04,-12.99, -11.19, -18.21, 1.63, 1.21, 5.21, repro,
2009-03-05,-12.27, -10.89, -18.64, 1.75, 1.31, 5.6, repro,
2009-03-06,-12.16, -9.97, -19.91, 1.77, 1.35, 5.72, repro,
2009-03-07,-12.91, -11.50, -20.44, 1.85, 1.37, 5.91, repro,
2009-03-08,-12.94, -10.03, -19.27, 1.72, 1.28, 5.52, repro,
2009-03-09,-11.31, -10.19, -25.19, 1.78, 1.3, 5.58, repro,
2009-03-10,-12.56, -10.64, -23.49, 1.75, 1.29, 5.55, repro,
2009-03-11,-12.19, -9.80, -23.91, 1.71, 1.25, 5.36, repro,
2009-03-12,-12.11, -10.08, -25.14, 1.72, 1.25, 5.39, repro,
2009-03-13,-12.86, -11.10, -22.51, 1.71, 1.24, 5.4, repro,
2009-03-14,-9.84, -10.42, -15.34, 1.72, 1.25, 5.49, repro,
2009-03-15,-12.42, -11.94, -11.83, 1.89, 1.37, 5.99, repro,
2009-03-16,-8.92, -10.37, -22.27, 1.85, 1.35, 5.87, repro,
2009-03-17,-10.96, -10.02, -23.07, 1.81, 1.32, 5.73, repro,
2009-03-18,-12.24, -11.10, -30.59, 1.76, 1.27, 5.53, repro,
2009-03-19,-13.34, -11.55, -24.12, 1.7, 1.24, 5.41, repro,
2009-03-20,-9.60, -9.86, -21.88, 1.99, 1.43, 6.26, repro,
2009-03-21,-12.39, -10.73, -25.14, 1.76, 1.27, 5.58, repro,
2009-03-22,-11.75, -11.78, -22.43, 1.73, 1.25, 5.39, repro,
2009-03-23,-13.13, -10.95, -17.56, 1.83, 1.32, 5.79, repro,
2009-03-24,-12.62, -10.64, -22.83, 1.73, 1.25, 5.48, repro,
2009-03-25,-12.03, -10.70, -22.43, 1.71, 1.23, 5.42, repro,
2009-03-26,-13.06, -10.78, -25.19, 1.81, 1.31, 5.64, repro,
2009-03-27,-13.20, -11.03, -22.28, 1.74, 1.25, 5.46, repro,
2009-03-28,-12.93, -11.24, -20.67, 1.84, 1.32, 5.72, repro,
2009-03-29,-11.96, -11.64, -21.05, 1.8, 1.32, 5.71, repro,
2009-03-30,-12.89, -10.79, -25.15, 1.72, 1.23, 5.37, repro,
2009-03-31,-14.17, -10.94, -21.53, 1.97, 1.39, 6.08, repro,
2009-04-01,-12.08, -11.00, -19.22, 1.84, 1.31, 5.72, repro,
2009-04-02,-12.81, -11.77, -19.04, 2.04, 1.45, 6.35, repro,
2009-04-03,-13.54, -11.84, -15.88, 1.87, 1.33, 5.89, repro,
2009-04-04,-12.63, -11.23, -25.35, 1.78, 1.27, 5.52, repro,
2009-04-05,-13.14, -10.51, -27.50, 1.8, 1.27, 5.53, repro,
2009-04-06,-12.89, -10.30, -27.65, 1.83, 1.29, 5.66, repro,
2009-04-07,-12.73, -11.31, -20.34, 1.81, 1.29, 5.6, repro,
2009-04-08,-12.62, -11.29, -21.34, 1.86, 1.32, 5.8, repro,
2009-04-09,-13.90, -11.16, -20.91, 1.91, 1.35, 5.87, repro,
2009-04-10,-13.28, -11.63, -22.48, 1.83, 1.3, 5.68, repro,
2009-04-11,-13.05, -11.84, -25.27, 1.77, 1.26, 5.53, repro,
2009-04-12,-11.18, -10.97, -24.25, 2.04, 1.43, 6.26, repro,
2009-04-13,-14.61, -11.94, -27.73, 2.01, 1.42, 6.3, repro,
2009-04-14,-12.36, -11.72, -26.81, 1.86, 1.32, 5.76, repro,
2009-04-15,-12.53, -11.66, -25.85, 1.72, 1.22, 5.37, repro,
2009-04-16,-13.11, -11.06, -30.38, 1.73, 1.24, 5.42, repro,
2009-04-17,-12.18, -11.28, -32.51, 2.04, 1.44, 6.36, repro,
2009-04-18,-13.10, -10.96, -29.90, 1.76, 1.28, 5.58, repro,
2009-04-19,-13.52, -11.09, -25.88, 1.89, 1.36, 5.9, repro,
2009-04-20,-12.17, -10.64, -24.22, 1.75, 1.27, 5.5, repro,
2009-04-21,-13.83, -11.38, -22.46, 1.81, 1.31, 5.62, repro,
2009-04-22,-13.96, -11.84, -13.38, 2.24, 1.59, 6.95, repro,
2009-04-23,-13.18, -11.03, -17.12, 2.11, 1.51, 6.58, repro,
2009-04-24,-13.33, -10.83, -22.12, 1.71, 1.24, 5.36, repro,
2009-04-25,-12.96, -11.74, -20.91, 1.78, 1.29, 5.6, repro,
2009-04-26,-13.26, -11.94, -25.56, 1.81, 1.3, 5.63, repro,
2009-04-27,-11.89, -11.31, -23.83, 1.9, 1.37, 5.93, repro,
2009-04-28,-12.33, -11.43, -22.87, 1.87, 1.34, 5.84, repro,
2009-04-29,-12.88, -11.86, -26.59, 1.79, 1.29, 5.59, repro,
2009-04-30,-13.26, -11.39, -26.35, 1.84, 1.35, 5.78, repro,
2009-05-01,-12.88, -11.62, -19.71, 1.86, 1.33, 5.76, repro,
2009-05-02,-13.17, -12.29, -16.42, 1.84, 1.31, 5.72, repro,
2009-05-03,-13.22, -12.62, -19.71, 2.18, 1.54, 6.75, repro,
2009-05-04,-13.68, -12.14, -21.53, 1.86, 1.35, 5.81, repro,
2009-05-05,-12.55, -11.58, -20.53, 2.1, 1.48, 6.44, repro,
2009-05-06,-13.76, -12.92, -20.83, 1.99, 1.41, 6.13, repro,
2009-05-07,-15.00, -13.56, -22.95, 2.06, 1.45, 6.37, repro,
2009-05-08,-14.14, -13.55, -26.64, 1.8, 1.31, 5.54, repro,
2009-05-09,-14.32, -13.29, -30.42, 1.72, 1.25, 5.32, repro,
2009-05-10,-14.48, -15.08, -25.77, 1.89, 1.37, 5.85, repro,
2009-05-11,-15.30, -15.26, -27.80, 1.86, 1.32, 5.76, repro,
2009-05-12,-15.00, -15.76, -22.99, 2.06, 1.46, 6.31, repro,
2009-05-13,-15.49, -15.16, -18.22, 1.86, 1.34, 5.7, repro,
2009-05-14,-13.94, -15.18, -22.49, 1.99, 1.42, 6.07, repro,
2009-05-15,-13.90, -15.18, -27.94, 1.83, 1.32, 5.57, repro,
2009-05-16,-15.04, -15.39, -31.21, 1.92, 1.37, 5.87, repro,
2009-05-17,-14.35, -15.62, -24.01, 1.92, 1.37, 5.93, repro,
2009-05-18,-13.86, -16.39, -25.32, 1.98, 1.41, 6.09, repro,
2009-05-19,-14.01, -15.79, -23.27, 1.99, 1.41, 6.12, repro,
2009-05-20,-14.06, -16.42, -22.41, 1.85, 1.32, 5.71, repro,
2009-05-21,-13.92, -15.41, -25.47, 1.7, 1.22, 5.28, repro,
2009-05-22,-14.84, -15.30, -26.91, 1.99, 1.43, 6.21, repro,
2009-05-23,-14.09, -16.35, -25.26, 1.89, 1.36, 5.89, repro,
2009-05-24,-14.10, -15.67, -21.79, 1.88, 1.33, 5.82, repro,
2009-05-25,-12.81, -16.15, -27.46, 1.93, 1.38, 5.97, repro,
2009-05-26,-15.24, -15.78, -24.06, 1.86, 1.35, 5.81, repro,
2009-05-27,-14.60, -15.98, -22.67, 1.89, 1.38, 5.92, repro,
2009-05-28,-13.71, -15.37, -22.97, 1.85, 1.34, 5.79, repro,
2009-05-29,-14.07, -15.99, -19.87, 1.78, 1.3, 5.57, repro,
2009-05-30,-14.65, -15.96, -22.38, 1.89, 1.37, 5.88, repro,
2009-05-31,-14.34, -15.62, -20.30, 1.95, 1.41, 6.12, repro,
2009-06-01,-13.46, -15.90, -22.37, 1.78, 1.3, 5.64, repro,
2009-06-02,-13.86, -16.23, -24.61, 1.84, 1.35, 5.81, repro,
2009-06-03,-13.53, -16.07, -25.39, 1.77, 1.29, 5.61, repro,
2009-06-04,-13.75, -15.05, -21.67, 1.98, 1.43, 6.23, repro,
2009-06-05,-14.57, -16.24, -21.47, 1.75, 1.28, 5.57, repro,
2009-06-06,-14.17, -15.85, -20.78, 1.89, 1.4, 5.92, repro,
2009-06-07,-13.91, -15.83, -24.27, 1.76, 1.32, 5.58, repro,
2009-06-08,-13.90, -16.00, -23.54, 1.69, 1.26, 5.38, repro,
2009-06-09,-13.88, -16.49, -19.56, 2.02, 1.48, 6.4, repro,
2009-06-10,-12.86, -16.25, -24.63, 2.04, 1.5, 6.49, repro,
2009-06-11,-14.60, -16.07, -23.86, 1.83, 1.37, 5.84, repro,
2009-06-12,-15.23, -15.43, -21.24, 1.69, 1.28, 5.42, repro,
2009-06-13,-14.16, -15.73, -16.40, 1.86, 1.41, 5.96, repro,
2009-06-14,-15.39, -17.52, -17.28, 1.92, 1.42, 6.07, repro,
2009-06-15,-15.31, -15.96, -17.11, 1.81, 1.34, 5.74, repro,
2009-06-16,-14.40, -16.53, -16.57, 1.95, 1.43, 6.11, repro,
2009-06-17,-15.40, -17.27, -14.53, 1.76, 1.31, 5.57, repro,
2009-06-18,-15.35, -17.17, -16.06, 1.81, 1.34, 5.79, repro,
2009-06-19,-14.15, -18.05, -8.37, 1.95, 1.42, 6.26, repro,
2009-06-20,-14.54, -17.77, -13.92, 1.93, 1.41, 6.07, repro,
2009-06-21,-13.69, -17.05, -16.74, 1.88, 1.37, 5.95, repro,
2009-06-22,-15.10, -17.17, -12.22, 1.82, 1.35, 5.79, repro,
2009-06-23,-15.54, -18.10, -14.45, 1.82, 1.36, 5.79, repro,
2009-06-24,-16.39, -17.10, -17.83, 2.1, 1.54, 6.66, repro,
2009-06-25,-13.68, -16.03, -15.14, 2.3, 1.71, 7.34, repro,
2009-06-26,-16.78, -17.37, -10.76, 1.8, 1.34, 5.77, repro,
2009-06-27,-15.10, -17.10, -18.13, 1.9, 1.4, 6.07, repro,
2009-06-28,-16.15, -15.75, -15.00, 2.06, 1.53, 6.64, repro,
2009-06-29,-14.07, -17.06, -18.80, 1.87, 1.37, 5.94, repro,
2009-06-30,-13.65, -17.30, -14.20, 1.95, 1.44, 6.2, repro,
2009-07-01,-14.44, -17.14, -15.42, 1.77, 1.33, 5.61, repro,
2009-07-02,-14.61, -17.15, -13.90, 1.77, 1.31, 5.66, repro,
2009-07-03,-15.64, -15.64, -17.59, 1.92, 1.4, 6.1, repro,
2009-07-04,-15.10, -16.78, -17.51, 2.06, 1.5, 6.51, repro,
2009-07-05,-15.50, -17.47, -8.00, 1.9, 1.39, 6.08, repro,
2009-07-06,-16.12, -17.71, -13.28, 2.17, 1.57, 6.87, repro,
