PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P439.pbo.igs14.pos
Offset from source file, 14.91 mm North, 5.81 mm East, 8.13 mm Vertical
Reference position, 48.7081927394 North Latitude, -122.909303325 East Longitude, -13.85699 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-07-15,-34.41, -39.98, 6.12, 1.89, 1.4, 5.9, repro,
2009-07-16,-35.78, -39.21, 6.36, 1.91, 1.42, 5.97, repro,
2009-07-17,-34.30, -39.01, 5.59, 1.88, 1.4, 5.89, repro,
2009-07-18,-34.69, -40.39, 2.16, 2.22, 1.64, 6.92, repro,
2009-07-19,-34.19, -39.41, 4.35, 1.82, 1.38, 5.7, repro,
2009-07-20,-35.85, -39.34, 10.75, 1.8, 1.37, 5.64, repro,
2009-07-21,-35.86, -39.48, 10.85, 1.78, 1.34, 5.6, repro,
2009-07-22,-34.82, -39.08, 12.70, 1.79, 1.35, 5.62, repro,
2009-07-23,-36.06, -39.66, 9.67, 1.86, 1.41, 5.85, repro,
2009-07-24,-35.57, -39.61, 11.42, 2.03, 1.56, 6.53, repro,
2009-07-25,-35.29, -38.41, 9.13, 2.11, 1.56, 6.63, repro,
2009-07-26,-36.00, -39.87, 12.90, 2.38, 1.72, 7.46, repro,
2009-07-27,-34.57, -39.95, 6.70, 1.86, 1.4, 5.84, repro,
2009-07-28,-34.78, -39.43, 7.11, 1.94, 1.46, 6.07, repro,
2009-07-29,-34.92, -40.18, 13.63, 2.01, 1.5, 6.3, repro,
2009-07-30,-35.34, -40.65, 15.70, 2.14, 1.56, 6.53, repro,
2009-07-31,-34.27, -40.15, 11.68, 2.06, 1.53, 6.43, repro,
2009-08-01,-34.64, -39.64, 9.04, 1.95, 1.46, 6.11, repro,
2009-08-02,-35.89, -40.20, 12.96, 1.98, 1.48, 6.21, repro,
2009-08-03,-34.12, -40.81, 6.76, 2.13, 1.56, 6.64, repro,
2009-08-04,-36.03, -40.12, 6.54, 2.29, 1.67, 7.13, repro,
2009-08-05,-36.86, -40.94, 6.08, 2.5, 1.78, 7.77, repro,
2009-08-06,-36.08, -41.12, 19.22, 2.34, 1.69, 7.26, repro,
2009-08-07,-35.99, -40.63, 11.15, 1.97, 1.51, 6.3, repro,
2009-08-08,-35.96, -40.37, 11.21, 2.12, 1.55, 6.58, repro,
2009-08-09,-37.04, -40.18, 5.94, 1.94, 1.43, 6.01, repro,
2009-08-10,-35.81, -40.13, 10.65, 1.98, 1.45, 6.13, repro,
2009-08-11,-36.64, -40.55, 14.39, 2.27, 1.63, 7.02, repro,
2009-08-12,-36.72, -40.52, 7.82, 2, 1.45, 6.18, repro,
2009-08-13,-36.25, -39.85, 9.13, 1.93, 1.41, 5.95, repro,
2009-08-14,-36.63, -40.00, 8.68, 1.88, 1.38, 5.8, repro,
2009-08-15,-35.90, -40.54, 11.33, 1.92, 1.4, 5.92, repro,
2009-08-16,-36.34, -40.35, 11.37, 1.8, 1.32, 5.6, repro,
2009-08-17,-36.35, -40.50, 11.92, 1.91, 1.38, 5.89, repro,
2009-08-18,-36.85, -39.97, 15.28, 2.18, 1.56, 6.71, repro,
2009-08-19,-35.05, -39.61, 12.58, 1.93, 1.4, 5.98, repro,
2009-08-20,-35.73, -39.78, 11.10, 2.27, 1.61, 7.01, repro,
2009-08-21,-35.10, -40.56, 11.82, 2.09, 1.52, 6.47, repro,
2009-08-22,-34.69, -40.24, 8.84, 2.21, 1.59, 6.79, repro,
2009-08-23,-36.48, -40.26, 14.34, 1.9, 1.4, 5.91, repro,
2009-08-24,-36.31, -39.97, 14.25, 1.82, 1.34, 5.68, repro,
2009-08-25,-35.32, -40.72, 11.68, 2.18, 1.58, 6.8, repro,
2009-08-26,-35.81, -39.76, 8.23, 1.81, 1.34, 5.68, repro,
2009-08-27,-35.55, -40.19, 2.96, 1.86, 1.38, 5.83, repro,
2009-08-28,-36.21, -40.41, 9.01, 2.05, 1.49, 6.39, repro,
2009-08-29,-35.60, -40.10, 10.98, 2.01, 1.46, 6.24, repro,
2009-08-30,-35.91, -39.85, 12.98, 2.04, 1.49, 6.35, repro,
2009-08-31,-35.73, -40.28, 10.88, 1.83, 1.36, 5.72, repro,
2009-09-01,-37.56, -39.02, 12.78, 1.99, 1.46, 6.18, repro,
2009-09-02,-37.63, -40.13, 13.90, 2.06, 1.54, 6.47, repro,
2009-09-03,-37.62, -40.15, 7.41, 2.28, 1.67, 7.1, repro,
2009-09-04,-36.08, -39.92, 12.86, 1.88, 1.41, 5.89, repro,
2009-09-05,-35.50, -39.85, 11.42, 2.31, 1.71, 7.23, repro,
2009-09-06,-37.07, -40.40, 9.40, 2.4, 1.74, 7.47, repro,
2009-09-07,-36.60, -39.46, 8.00, 1.87, 1.4, 5.9, repro,
2009-09-08,-37.46, -40.86, 12.09, 1.88, 1.4, 5.89, repro,
2009-09-09,-35.44, -38.78, 11.24, 2.47, 1.78, 7.72, repro,
2009-09-10,-37.15, -39.98, 8.20, 1.96, 1.46, 6.17, repro,
2009-09-11,-37.57, -39.82, 2.24, 1.92, 1.43, 6.03, repro,
2009-09-12,-37.07, -40.28, 8.51, 1.91, 1.41, 5.93, repro,
2009-09-13,-36.40, -40.50, 14.24, 1.99, 1.47, 6.24, repro,
2009-09-14,-37.08, -41.22, 19.30, 2.06, 1.5, 6.4, repro,
2009-09-15,-36.90, -40.22, 11.87, 1.97, 1.44, 6.12, repro,
2009-09-16,-38.23, -38.98, 9.85, 2.12, 1.53, 6.6, repro,
2009-09-17,-37.30, -39.84, 4.02, 2.02, 1.48, 6.3, repro,
2009-09-18,-38.15, -39.95, 11.62, 1.99, 1.48, 6.32, repro,
2009-09-19,-38.21, -41.59, 20.77, 2.05, 1.48, 6.39, repro,
2009-09-20,-36.76, -40.52, 9.63, 1.87, 1.37, 5.81, repro,
2009-09-21,-37.28, -40.41, 1.52, 1.91, 1.39, 5.94, repro,
2009-09-22,-37.25, -40.35, 6.64, 1.89, 1.37, 5.85, repro,
2009-09-23,-37.62, -40.32, 4.65, 1.84, 1.35, 5.71, repro,
2009-09-24,-37.44, -41.66, 6.19, 2.12, 1.53, 6.62, repro,
2009-09-25,-36.68, -41.07, 8.10, 1.81, 1.32, 5.66, repro,
2009-09-26,-36.41, -39.90, 7.78, 2.12, 1.52, 6.56, repro,
2009-09-27,-37.86, -40.63, 10.66, 1.9, 1.38, 5.9, repro,
2009-09-28,-36.05, -40.82, 13.60, 1.96, 1.41, 6.06, repro,
2009-09-29,-36.41, -41.72, 16.53, 2.1, 1.53, 6.54, repro,
2009-09-30,-36.72, -40.76, 9.44, 2, 1.44, 6.21, repro,
2009-10-01,-35.31, -40.85, 11.79, 2.1, 1.51, 6.54, repro,
2009-10-02,-37.10, -41.40, 11.81, 2.03, 1.46, 6.3, repro,
2009-10-03,-38.08, -40.10, 7.96, 1.88, 1.36, 5.84, repro,
2009-10-04,-37.33, -40.50, 5.84, 1.94, 1.4, 6.03, repro,
2009-10-05,-37.84, -40.65, 14.36, 1.83, 1.33, 5.69, repro,
2009-10-06,-36.64, -40.58, 7.74, 1.89, 1.37, 5.9, repro,
2009-10-07,-37.18, -41.03, 9.27, 1.87, 1.35, 5.83, repro,
2009-10-08,-37.28, -39.85, 7.28, 1.88, 1.36, 5.8, repro,
2009-10-09,-35.57, -40.01, 5.27, 1.88, 1.36, 5.86, repro,
2009-10-10,-36.24, -40.12, 8.32, 1.93, 1.4, 6.07, repro,
2009-10-11,-36.73, -40.40, 13.13, 1.86, 1.35, 5.82, repro,
2009-10-12,-37.41, -41.09, 12.15, 1.89, 1.37, 5.91, repro,
2009-10-13,-37.40, -40.70, 15.40, 1.9, 1.39, 5.97, repro,
2009-10-14,-38.65, -40.34, 8.90, 2.09, 1.51, 6.57, repro,
2009-10-15,-36.62, -40.44, 15.81, 2.24, 1.64, 7.11, repro,
2009-10-16,-38.48, -39.70, 9.07, 2.27, 1.68, 7.22, repro,
2009-10-17,-36.75, -41.71, 13.81, 2.34, 1.7, 7.4, repro,
2009-10-18,-37.12, -40.60, 6.68, 2.1, 1.56, 6.62, repro,
2009-10-19,-38.47, -40.08, 6.63, 1.93, 1.45, 6.1, repro,
2009-10-20,-37.98, -40.71, 7.31, 1.92, 1.44, 6.09, repro,
2009-10-21,-38.44, -41.02, 17.45, 2.11, 1.57, 6.7, repro,
2009-10-22,-37.18, -40.13, 7.07, 2.01, 1.51, 6.37, repro,
2009-10-23,-38.42, -39.83, 12.62, 2.23, 1.65, 7.06, repro,
2009-10-24,-35.26, -40.52, 12.70, 2.11, 1.56, 6.66, repro,
2009-10-25,-37.18, -40.76, 7.46, 1.98, 1.48, 6.28, repro,
2009-10-26,-38.45, -41.85, 13.87, 2.07, 1.55, 6.57, repro,
2009-10-27,-37.88, -41.79, 16.55, 2.08, 1.53, 6.53, repro,
2009-10-28,-37.24, -40.20, 12.18, 1.9, 1.4, 5.98, repro,
2009-10-29,-37.05, -40.74, 14.20, 2, 1.48, 6.33, repro,
2009-10-30,-38.31, -40.09, 17.86, 2.17, 1.58, 6.82, repro,
2009-10-31,-41.15, -40.94, 10.39, 2.46, 1.77, 7.73, repro,
2009-11-01,-37.31, -40.42, 5.26, 1.92, 1.41, 6.01, repro,
2009-11-02,-36.86, -40.64, 1.22, 1.98, 1.45, 6.2, repro,
2009-11-03,-36.98, -39.74, -0.62, 1.9, 1.39, 5.93, repro,
2009-11-04,-37.54, -40.41, 6.91, 1.97, 1.44, 6.18, repro,
2009-11-05,-36.93, -38.88, 11.18, 2.13, 1.55, 6.68, repro,
2009-11-06,-39.39, -43.50, 9.31, 2.23, 1.63, 7.03, repro,
2009-11-07,-36.57, -40.61, 15.85, 2.19, 1.6, 6.84, repro,
2009-11-08,-37.05, -41.87, 14.79, 2.12, 1.56, 6.64, repro,
2009-11-09,-37.12, -37.47, 1.06, 2.2, 1.61, 6.92, repro,
2009-11-10,-37.98, -40.21, 4.61, 2.06, 1.52, 6.52, repro,
2009-11-11,-35.91, -39.89, 6.61, 2.03, 1.5, 6.41, repro,
2009-11-12,-36.93, -41.67, 11.77, 1.96, 1.47, 6.24, repro,
2009-11-13,-36.90, -41.26, 9.77, 2.13, 1.56, 6.73, repro,
2009-11-14,-36.26, -41.04, 8.32, 1.98, 1.47, 6.26, repro,
2009-11-15,-37.02, -39.55, 10.40, 1.97, 1.46, 6.23, repro,
2009-11-16,-36.51, -39.22, 2.12, 2.08, 1.53, 6.57, repro,
2009-11-17,-37.53, -40.61, 10.90, 2.22, 1.59, 6.88, repro,
2009-11-18,-38.23, -40.76, 15.28, 2.11, 1.56, 6.63, repro,
2009-11-19,-37.52, -40.43, 9.54, 2.02, 1.53, 6.42, repro,
2009-11-20,-35.86, -40.98, 3.57, 2.1, 1.6, 6.66, repro,
2009-11-21,-36.70, -40.77, 5.35, 2.05, 1.52, 6.4, repro,
2009-11-22,-38.57, -40.92, 8.08, 1.99, 1.49, 6.27, repro,
2009-11-23,-37.30, -40.32, 6.84, 2.05, 1.53, 6.46, repro,
2009-11-24,-36.51, -40.48, -2.63, 2.07, 1.54, 6.51, repro,
2009-11-25,-35.92, -40.94, 1.04, 2.05, 1.53, 6.44, repro,
2009-11-26,-37.75, -40.97, 1.74, 2.07, 1.54, 6.55, repro,
2009-11-27,-37.42, -40.66, 4.23, 1.96, 1.47, 6.17, repro,
2009-11-28,-36.57, -39.61, 1.13, 1.84, 1.38, 5.81, repro,
2009-11-29,-36.14, -40.94, -1.09, 2.02, 1.5, 6.32, repro,
2009-11-30,-36.47, -40.18, 6.08, 2.07, 1.53, 6.44, repro,
2009-12-01,-37.75, -40.12, -0.49, 1.96, 1.46, 6.13, repro,
2009-12-02,-36.41, -39.88, 1.41, 1.9, 1.41, 5.91, repro,
2009-12-03,-37.05, -40.14, -2.03, 1.91, 1.42, 5.99, repro,
2009-12-04,-38.08, -40.66, 4.70, 1.88, 1.4, 5.92, repro,
2009-12-05,-37.40, -40.72, 0.02, 1.93, 1.43, 6.02, repro,
2009-12-06,-36.34, -40.11, -0.68, 1.95, 1.44, 6.1, repro,
2009-12-07,-36.86, -40.58, 8.84, 1.92, 1.41, 5.94, repro,
2009-12-08,-37.22, -40.89, 2.28, 1.91, 1.42, 5.98, repro,
2009-12-09,-38.23, -40.62, 5.57, 1.88, 1.42, 6.03, repro,
2009-12-10,-37.61, -40.82, 4.38, 1.85, 1.38, 5.8, repro,
2009-12-11,-37.43, -41.37, 5.10, 1.93, 1.49, 6.15, repro,
2009-12-12,-35.84, -40.96, 5.00, 1.9, 1.42, 5.96, repro,
2009-12-13,-36.61, -40.78, 6.56, 1.89, 1.39, 5.88, repro,
2009-12-14,-37.71, -40.97, 2.71, 1.9, 1.4, 5.91, repro,
2009-12-15,-37.93, -41.58, 1.00, 2.02, 1.48, 6.33, repro,
2009-12-16,-40.19, -40.70, 2.06, 2.13, 1.54, 6.62, repro,
2009-12-17,-37.28, -41.51, 1.14, 2.08, 1.51, 6.45, repro,
2009-12-18,-37.94, -41.82, -2.37, 2.08, 1.5, 6.45, repro,
2009-12-19,-38.19, -40.45, -1.71, 2.05, 1.51, 6.43, repro,
2009-12-20,-37.58, -41.63, 2.38, 2, 1.47, 6.31, repro,
2009-12-21,-37.59, -41.82, 4.85, 2.13, 1.56, 6.68, repro,
2009-12-22,-37.83, -40.82, -0.97, 1.99, 1.46, 6.21, repro,
2009-12-23,-36.84, -40.51, -6.25, 1.91, 1.38, 5.9, repro,
2009-12-24,-38.07, -40.24, -2.63, 1.93, 1.39, 5.97, repro,
2009-12-25,-37.99, -40.52, 2.28, 1.98, 1.43, 6.13, repro,
2009-12-26,-38.01, -40.53, -0.64, 1.93, 1.39, 5.98, repro,
2009-12-27,-36.17, -40.61, 1.40, 1.91, 1.37, 5.93, repro,
2009-12-28,-36.47, -40.92, -2.52, 1.91, 1.38, 5.94, repro,
2009-12-29,-38.72, -40.95, 0.63, 1.92, 1.38, 5.95, repro,
2009-12-30,-37.65, -41.17, 6.11, 1.92, 1.39, 5.99, repro,
2009-12-31,-38.17, -41.01, 1.39, 1.93, 1.39, 6.04, repro,
2010-01-01,-36.92, -40.38, -3.20, 2.16, 1.54, 6.71, repro,
2010-01-02,-36.73, -41.14, -2.08, 1.98, 1.42, 6.15, repro,
2010-01-03,-37.64, -40.84, -2.00, 2.02, 1.45, 6.29, repro,
2010-01-04,-38.39, -41.17, 1.05, 1.93, 1.4, 5.99, repro,
2010-01-05,-37.50, -41.09, 0.05, 2.02, 1.45, 6.29, repro,
2010-01-06,-38.47, -40.00, -1.35, 2.06, 1.48, 6.42, repro,
2010-01-07,-37.74, -39.49, -1.56, 1.85, 1.36, 5.82, repro,
2010-01-08,-38.15, -42.03, -0.20, 2.12, 1.53, 6.63, repro,
2010-01-09,-37.25, -41.49, 0.21, 2.11, 1.53, 6.59, repro,
2010-01-10,-37.04, -41.67, -1.37, 1.97, 1.45, 6.17, repro,
2010-01-11,-38.92, -40.22, -1.29, 1.99, 1.46, 6.2, repro,
2010-01-12,-37.99, -41.30, 0.89, 2.11, 1.55, 6.58, repro,
2010-01-13,-37.25, -41.74, 1.55, 1.96, 1.49, 6.18, repro,
2010-01-14,-38.50, -41.84, -0.99, 2.02, 1.55, 6.5, repro,
2010-01-15,-39.09, -40.30, 0.79, 2.22, 1.63, 6.86, repro,
2010-01-16,-37.72, -40.99, -3.05, 1.92, 1.42, 5.96, repro,
2010-01-17,-38.49, -40.45, 3.18, 2.08, 1.53, 6.45, repro,
2010-01-18,-37.40, -41.10, 1.83, 2.03, 1.5, 6.31, repro,
2010-01-19,-37.00, -40.63, 7.77, 2.06, 1.51, 6.36, repro,
2010-01-20,-38.93, -39.16, -0.76, 1.99, 1.47, 6.17, repro,
2010-01-21,-38.63, -41.14, 5.69, 1.92, 1.43, 5.93, repro,
2010-01-22,-38.39, -43.00, 7.09, 1.88, 1.4, 5.85, repro,
2010-01-23,-37.91, -42.30, -4.76, 1.89, 1.41, 5.88, repro,
2010-01-24,-38.32, -42.49, 0.15, 1.83, 1.37, 5.71, repro,
2010-01-25,-38.06, -40.43, -2.76, 2.06, 1.51, 6.37, repro,
2010-01-26,-37.74, -41.86, -4.42, 1.92, 1.43, 5.94, repro,
2010-01-27,-37.96, -41.65, -7.86, 1.89, 1.41, 5.86, repro,
2010-01-28,-38.67, -41.11, -8.59, 1.95, 1.46, 6.18, repro,
2010-01-29,-37.73, -41.32, 2.12, 2.02, 1.49, 6.24, repro,
2010-01-30,-38.93, -41.37, -0.27, 1.85, 1.38, 5.74, repro,
2010-01-31,-38.40, -41.85, 0.29, 1.86, 1.38, 5.74, repro,
2010-02-01,-38.27, -41.23, 3.69, 1.9, 1.4, 5.86, repro,
2010-02-02,-38.25, -41.49, 7.77, 1.96, 1.41, 5.96, repro,
2010-02-03,-39.06, -40.63, 1.82, 1.94, 1.42, 5.98, repro,
2010-02-04,-38.82, -43.51, 5.49, 1.94, 1.47, 6.09, repro,
2010-02-05,-40.37, -44.07, 6.04, 1.98, 1.48, 6.19, repro,
2010-02-06,-39.32, -42.67, -2.37, 1.81, 1.34, 5.61, repro,
2010-02-07,-38.45, -40.86, -0.94, 1.93, 1.41, 5.93, repro,
2010-02-08,-39.26, -41.94, 2.14, 1.93, 1.41, 5.93, repro,
2010-02-09,-38.80, -41.67, -0.94, 1.93, 1.41, 5.92, repro,
2010-02-10,-38.84, -43.03, 1.97, 1.94, 1.44, 5.99, repro,
2010-02-11,-38.83, -42.94, 9.93, 2.14, 1.56, 6.6, repro,
2010-02-12,-40.20, -40.95, 3.05, 2.09, 1.52, 6.48, repro,
2010-02-13,-38.42, -41.38, 0.79, 2, 1.47, 6.2, repro,
2010-02-14,-39.52, -40.95, -0.36, 1.95, 1.43, 6.06, repro,
2010-02-15,-39.22, -41.32, 0.45, 1.89, 1.38, 5.83, repro,
2010-02-16,-39.23, -42.02, -1.95, 2.27, 1.58, 6.82, repro,
2010-02-17,-39.00, -41.81, -1.70, 1.98, 1.4, 6.03, repro,
2010-02-18,-38.75, -42.50, -1.95, 1.91, 1.37, 5.85, repro,
2010-02-19,-39.44, -41.66, -0.90, 1.91, 1.37, 5.86, repro,
2010-02-20,-38.57, -41.35, 0.02, 1.9, 1.38, 5.83, repro,
