PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-07-01
Source file, P439.pbo.nam14.pos
Offset from source file, 9.06 mm North, 42.07 mm East, -9.49 mm Vertical
Reference position, 48.7081923297 North Latitude, -122.9093038229 East Longitude, -13.85953 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-09-02,-1.35, 26.45, 0.40, 2.04, 1.54, 6.46, repro,
2009-09-03,-1.92, 26.51, -3.31, 2.3, 1.68, 7.15, repro,
2009-09-04,0.15, 26.41, -0.17, 1.93, 1.4, 5.89, repro,
2009-09-05,0.57, 26.64, -0.80, 2.29, 1.71, 7.22, repro,
2009-09-06,-0.62, 26.24, -1.67, 2.43, 1.79, 7.6, repro,
2009-09-07,-0.04, 27.58, -6.57, 1.84, 1.39, 5.78, repro,
2009-09-08,-0.88, 25.86, 0.09, 1.85, 1.39, 5.83, repro,
2009-09-09,0.69, 28.33, -0.45, 2.46, 1.79, 7.76, repro,
2009-09-10,-0.54, 26.91, -5.16, 1.95, 1.46, 6.18, repro,
2009-09-11,-0.78, 27.12, -7.48, 1.89, 1.39, 5.98, repro,
2009-09-12,-0.24, 26.55, -4.46, 1.89, 1.43, 5.96, repro,
2009-09-13,0.20, 26.81, 2.36, 1.96, 1.46, 6.22, repro,
2009-09-14,0.30, 26.05, 9.18, 2.04, 1.47, 6.36, repro,
2009-09-15,-0.59, 27.04, -1.15, 1.96, 1.44, 6.13, repro,
2009-09-16,-1.16, 28.06, -2.62, 2.13, 1.54, 6.6, repro,
2009-09-17,-0.35, 27.44, -10.43, 2.03, 1.51, 6.38, repro,
2009-09-18,-1.41, 27.47, -0.65, 2.01, 1.51, 6.36, repro,
2009-09-19,-1.40, 25.85, 7.20, 2.08, 1.45, 6.42, repro,
2009-09-20,0.24, 27.00, -3.75, 1.87, 1.31, 5.78, repro,
2009-09-21,-0.88, 26.95, -11.59, 1.9, 1.34, 5.85, repro,
2009-09-22,-0.06, 27.12, -5.50, 1.85, 1.41, 5.82, repro,
2009-09-23,-0.52, 27.21, -7.81, 1.79, 1.33, 5.66, repro,
2009-09-24,-0.53, 26.66, -5.85, 2.11, 1.51, 6.64, repro,
2009-09-25,0.38, 26.90, -2.21, 1.84, 1.33, 5.69, repro,
2009-09-26,0.98, 27.79, -3.73, 2.04, 1.5, 6.43, repro,
2009-09-27,-0.80, 27.52, -1.96, 1.9, 1.38, 5.87, repro,
2009-09-28,0.47, 27.37, -0.63, 1.99, 1.47, 6.24, repro,
2009-09-29,0.49, 26.53, 3.66, 2.09, 1.54, 6.57, repro,
2009-09-30,0.53, 27.27, -3.42, 1.98, 1.42, 6.18, repro,
2009-10-01,1.84, 27.28, -0.35, 2.11, 1.49, 6.6, repro,
2009-10-02,0.58, 26.34, -4.62, 2.04, 1.46, 6.27, repro,
2009-10-03,-0.19, 28.03, -5.93, 1.89, 1.37, 5.88, repro,
2009-10-04,0.53, 27.39, -5.51, 1.92, 1.41, 5.97, repro,
2009-10-05,-0.26, 27.70, -1.67, 1.84, 1.31, 5.73, repro,
2009-10-06,1.06, 27.31, -3.96, 1.91, 1.4, 5.94, repro,
2009-10-07,0.80, 27.14, -1.15, 1.86, 1.34, 5.76, repro,
2009-10-08,0.14, 28.31, -4.58, 1.89, 1.41, 5.84, repro,
2009-10-09,1.95, 28.10, -8.46, 1.86, 1.31, 5.79, repro,
2009-10-10,1.37, 28.22, -3.28, 1.9, 1.43, 6.01, repro,
2009-10-11,1.28, 27.55, -0.34, 1.86, 1.3, 5.73, repro,
2009-10-12,0.36, 27.13, -0.19, 1.87, 1.33, 5.84, repro,
2009-10-13,0.64, 27.24, 2.47, 1.9, 1.43, 6.01, repro,
2009-10-14,-1.18, 28.34, -3.36, 2.07, 1.5, 6.51, repro,
2009-10-15,1.05, 27.81, 2.90, 2.27, 1.64, 7.22, repro,
2009-10-16,-0.62, 28.75, -4.98, 2.26, 1.65, 7.2, repro,
2009-10-17,0.65, 27.01, -0.92, 2.32, 1.75, 7.41, repro,
2009-10-18,0.43, 28.46, -7.62, 2.07, 1.53, 6.6, repro,
2009-10-19,-1.00, 28.63, -5.17, 1.91, 1.42, 6.03, repro,
2009-10-20,0.07, 28.15, -6.29, 1.89, 1.43, 6.08, repro,
2009-10-21,-0.16, 27.67, 3.00, 2.12, 1.58, 6.75, repro,
2009-10-22,0.74, 28.76, -9.52, 3.5, 3.15, 11.67, repro,
2009-10-23,0.23, 28.78, -0.19, 2.26, 1.69, 7.29, repro,
2009-10-24,2.90, 28.50, 2.44, 2.06, 1.54, 6.6, repro,
2009-10-25,0.71, 28.11, -5.54, 1.99, 1.5, 6.31, repro,
2009-10-26,-0.75, 27.41, 1.22, 2.08, 1.56, 6.61, repro,
2009-10-27,0.46, 27.29, 2.36, 2.06, 1.54, 6.56, repro,
2009-10-28,0.65, 28.52, -1.44, 1.91, 1.38, 5.95, repro,
2009-10-29,0.53, 28.85, 1.17, 1.98, 1.45, 6.24, repro,
2009-10-30,0.01, 28.43, 4.61, 2.19, 1.58, 6.88, repro,
2009-10-31,-2.56, 27.51, -2.97, 2.44, 1.77, 7.83, repro,
2009-11-01,1.31, 28.08, -7.38, 1.91, 1.4, 5.94, repro,
2009-11-02,1.74, 28.03, -8.92, 2.06, 1.49, 6.35, repro,
2009-11-03,1.28, 28.93, -11.12, 1.92, 1.48, 5.98, repro,
2009-11-04,1.01, 28.14, -3.39, 1.98, 1.44, 6.2, repro,
2009-11-05,1.36, 30.16, 2.17, 2.11, 1.58, 6.68, repro,
2009-11-06,-1.01, 26.13, 1.09, 2.27, 1.62, 7.11, repro,
2009-11-07,1.68, 28.67, 2.70, 2.17, 1.57, 6.79, repro,
2009-11-08,1.15, 26.97, 4.05, 2.09, 1.57, 6.64, repro,
2009-11-09,1.72, 31.20, -9.19, 2.2, 1.61, 6.9, repro,
2009-11-10,0.63, 28.94, -6.81, 2.14, 1.57, 6.7, repro,
2009-11-11,2.77, 29.26, -3.18, 2.01, 1.49, 6.38, repro,
2009-11-12,1.81, 27.59, 3.33, 1.95, 1.47, 6.2, repro,
2009-11-13,1.98, 28.70, -0.78, 2.13, 1.6, 6.76, repro,
2009-11-14,1.98, 28.46, -1.08, 1.99, 1.48, 6.3, repro,
2009-11-15,1.14, 30.04, -0.86, 1.95, 1.46, 6.2, repro,
2009-11-16,2.51, 30.71, -9.05, 2.1, 1.56, 6.63, repro,
2009-11-17,2.27, 28.66, -1.39, 2.23, 1.59, 6.94, repro,
2009-11-18,0.74, 29.25, 0.69, 2.09, 1.55, 6.64, repro,
2009-11-19,1.72, 29.51, -0.39, 2.01, 1.48, 6.35, repro,
2009-11-20,3.89, 28.41, -8.63, 2.07, 1.59, 6.54, repro,
2009-11-21,2.47, 28.46, -2.81, 1.96, 1.44, 6.14, repro,
2009-11-22,0.46, 28.49, -2.22, 1.95, 1.48, 6.21, repro,
2009-11-23,2.28, 29.38, -1.73, 1.98, 1.51, 6.36, repro,
2009-11-24,3.05, 28.84, -12.96, 2.05, 1.51, 6.5, repro,
2009-11-25,3.77, 28.83, -12.05, 2.02, 1.5, 6.35, repro,
2009-11-26,2.11, 28.77, -12.83, 2.02, 1.52, 6.41, repro,
2009-11-27,1.83, 28.74, -7.07, 1.95, 1.44, 6.11, repro,
2009-11-28,2.73, 30.46, -14.62, 1.83, 1.38, 5.8, repro,
2009-11-29,3.61, 29.36, -9.99, 2.02, 1.49, 6.3, repro,
2009-11-30,3.34, 30.17, -6.26, 2.04, 1.54, 6.4, repro,
2009-12-01,2.12, 29.87, -14.05, 1.96, 1.41, 6.09, repro,
2009-12-02,3.12, 30.37, -11.63, 1.88, 1.39, 5.86, repro,
2009-12-03,2.40, 30.15, -15.43, 1.9, 1.45, 6, repro,
2009-12-04,1.58, 29.25, -11.63, 1.96, 1.47, 6.09, repro,
2009-12-05,2.74, 29.84, -11.70, 1.91, 1.38, 5.98, repro,
2009-12-06,3.00, 30.46, -10.89, 1.93, 1.44, 6.08, repro,
2009-12-07,2.49, 30.22, -4.78, 1.87, 1.48, 5.99, repro,
2009-12-08,2.46, 29.89, -7.87, 1.88, 1.41, 5.96, repro,
2009-12-09,1.97, 30.18, -8.36, 1.87, 1.44, 5.99, repro,
2009-12-10,2.11, 29.56, -6.95, 1.82, 1.39, 5.79, repro,
2009-12-11,2.09, 29.72, -7.81, 1.86, 1.45, 6, repro,
2009-12-12,3.42, 30.02, -6.88, 1.85, 1.37, 5.91, repro,
2009-12-13,3.32, 30.28, -7.47, 1.87, 1.39, 5.88, repro,
2009-12-14,1.91, 30.12, -11.12, 1.87, 1.42, 5.94, repro,
2009-12-15,2.45, 29.64, -13.53, 2, 1.51, 6.34, repro,
2009-12-16,0.32, 30.21, -15.08, 2.04, 1.52, 6.49, repro,
2009-12-17,2.87, 29.40, -11.44, 1.98, 1.46, 6.26, repro,
2009-12-18,2.45, 29.12, -17.92, 2.06, 1.5, 6.47, repro,
2009-12-19,2.78, 30.70, -18.40, 2.1, 1.58, 6.5, repro,
2009-12-20,2.38, 29.32, -11.84, 1.98, 1.47, 6.28, repro,
2009-12-21,2.11, 29.19, -7.93, 2.16, 1.61, 6.77, repro,
2009-12-22,2.12, 30.35, -12.15, 1.99, 1.44, 6.19, repro,
2009-12-23,3.37, 30.79, -18.52, 1.94, 1.39, 6, repro,
2009-12-24,2.54, 31.09, -17.15, 1.9, 1.39, 5.92, repro,
2009-12-25,2.94, 30.73, -13.40, 1.99, 1.41, 6.14, repro,
2009-12-26,2.93, 30.56, -13.54, 1.9, 1.35, 5.94, repro,
2009-12-27,4.62, 30.77, -14.84, 1.91, 1.39, 5.9, repro,
2009-12-28,3.95, 30.31, -16.60, 1.85, 1.34, 5.83, repro,
2009-12-29,1.94, 30.69, -13.01, 1.92, 1.43, 5.93, repro,
2009-12-30,2.87, 30.43, -8.88, 1.89, 1.41, 5.96, repro,
2009-12-31,2.74, 30.36, -13.85, 1.95, 1.38, 5.99, repro,
2010-01-01,3.38, 30.60, -15.63, 2.12, 1.5, 6.64, repro,
2010-01-02,3.96, 30.36, -15.84, 1.97, 1.43, 6.15, repro,
2010-01-03,2.71, 31.05, -16.38, 1.98, 1.4, 6.3, repro,
2010-01-04,3.09, 30.17, -13.89, 1.93, 1.4, 6.05, repro,
2010-01-05,3.52, 30.77, -16.90, 2.02, 1.38, 6.2, repro,
2010-01-06,2.85, 31.70, -17.24, 2.08, 1.5, 6.43, repro,
2010-01-07,3.56, 32.56, -17.07, 1.85, 1.36, 5.86, repro,
2010-01-08,2.77, 29.60, -13.27, 2.13, 1.58, 6.69, repro,
2010-01-09,3.02, 30.22, -15.01, 2.03, 1.52, 6.4, repro,
2010-01-10,2.71, 30.53, -9.80, 1.98, 1.44, 6.19, repro,
2010-01-11,1.75, 31.56, -12.96, 1.88, 1.42, 5.91, repro,
2010-01-12,2.18, 30.97, -9.62, 2.03, 1.47, 6.32, repro,
2010-01-13,3.79, 30.62, -14.28, 1.96, 1.5, 6.21, repro,
2010-01-14,2.44, 30.49, -15.49, 2.02, 1.55, 6.54, repro,
2010-01-15,1.57, 32.23, -14.85, 2.19, 1.66, 6.86, repro,
2010-01-16,3.51, 31.37, -16.61, 1.87, 1.43, 5.87, repro,
2010-01-17,2.36, 31.72, -7.14, 2, 1.47, 6.25, repro,
2010-01-18,3.61, 31.13, -9.29, 2, 1.46, 6.26, repro,
2010-01-19,3.77, 31.47, -6.15, 2, 1.48, 6.26, repro,
2010-01-20,2.48, 32.63, -13.48, 1.94, 1.44, 6.03, repro,
2010-01-21,2.81, 31.11, -7.51, 1.91, 1.46, 5.89, repro,
2010-01-22,3.46, 29.50, -7.48, 1.89, 1.39, 5.84, repro,
2010-01-23,3.44, 29.95, -18.10, 1.88, 1.35, 5.82, repro,
2010-01-24,3.23, 30.15, -15.77, 1.87, 1.41, 5.67, repro,
2010-01-25,2.72, 32.24, -16.36, 2.06, 1.54, 6.48, repro,
2010-01-26,3.50, 30.94, -18.45, 1.92, 1.43, 5.92, repro,
2010-01-27,3.58, 30.84, -22.40, 1.87, 1.39, 5.84, repro,
2010-01-28,2.77, 31.73, -23.85, 1.92, 1.44, 6.16, repro,
2010-01-29,3.51, 31.45, -12.74, 1.94, 1.4, 5.93, repro,
2010-01-30,3.07, 31.08, -17.16, 1.83, 1.34, 5.68, repro,
2010-01-31,3.61, 30.77, -13.94, 1.88, 1.36, 5.75, repro,
2010-02-01,3.39, 31.42, -9.25, 1.9, 1.38, 5.84, repro,
2010-02-02,3.75, 31.14, -4.95, 1.96, 1.4, 5.95, repro,
2010-02-03,3.07, 31.62, -11.10, 1.94, 1.46, 5.98, repro,
2010-02-04,3.11, 29.68, -7.79, 1.93, 1.47, 6.1, repro,
2010-02-05,1.50, 28.68, -6.74, 1.95, 1.47, 6.15, repro,
2010-02-06,2.09, 30.07, -14.28, 1.77, 1.36, 5.64, repro,
2010-02-07,3.93, 31.91, -16.78, 1.88, 1.42, 5.95, repro,
2010-02-08,2.47, 31.19, -10.36, 1.9, 1.4, 5.91, repro,
2010-02-09,3.49, 31.47, -15.29, 1.92, 1.44, 5.92, repro,
2010-02-10,2.66, 29.98, -10.58, 1.91, 1.4, 5.97, repro,
2010-02-11,3.38, 30.33, -5.69, 2.14, 1.53, 6.57, repro,
2010-02-12,1.63, 32.68, -10.28, 2.12, 1.59, 6.6, repro,
2010-02-13,3.67, 31.80, -11.94, 1.88, 1.37, 5.89, repro,
2010-02-14,2.72, 32.43, -12.66, 1.95, 1.4, 6.1, repro,
2010-02-15,3.08, 32.06, -13.31, 1.88, 1.42, 5.91, repro,
2010-02-16,3.23, 31.90, -14.80, 2.12, 1.5, 6.43, repro,
2010-02-17,2.63, 31.74, -15.74, 2.01, 1.4, 6.03, repro,
2010-02-18,3.02, 31.01, -18.00, 1.9, 1.33, 5.85, repro,
2010-02-19,3.04, 32.04, -15.74, 1.93, 1.37, 5.91, repro,
2010-02-20,3.79, 32.37, -13.77, 1.87, 1.38, 5.77, repro,
2010-02-21,3.23, 31.45, -11.54, 1.8, 1.28, 5.6, repro,
2010-02-22,2.67, 31.44, -14.98, 1.85, 1.38, 5.76, repro,
2010-02-23,2.48, 31.95, -18.34, 1.94, 1.37, 5.93, repro,
2010-02-24,4.36, 31.20, -13.75, 1.96, 1.41, 5.99, repro,
2010-02-25,3.91, 31.69, -8.73, 1.93, 1.41, 6.03, repro,
2010-02-26,2.13, 30.91, -13.33, 2.06, 1.5, 6.36, repro,
2010-02-27,3.28, 29.95, -3.61, 1.98, 1.44, 6.16, repro,
2010-02-28,3.10, 31.09, -8.51, 1.94, 1.39, 5.98, repro,
2010-03-01,1.84, 31.98, -11.51, 1.98, 1.41, 6.13, repro,
2010-03-02,3.66, 32.20, -15.12, 1.97, 1.39, 6.01, repro,
2010-03-03,4.03, 30.23, -7.51, 1.9, 1.37, 6.03, repro,
2010-03-04,2.77, 30.65, -9.02, 1.87, 1.35, 5.8, repro,
2010-03-05,3.17, 30.54, -12.55, 1.85, 1.32, 5.6, repro,
2010-03-06,3.29, 31.41, -14.35, 1.82, 1.3, 5.6, repro,
2010-03-07,3.18, 31.26, -9.19, 1.87, 1.34, 5.71, repro,
2010-03-08,4.21, 29.98, -11.09, 1.93, 1.31, 5.88, repro,
2010-03-09,3.66, 31.14, -9.57, 1.94, 1.45, 6.01, repro,
2010-03-10,2.64, 31.12, -5.69, 1.87, 1.3, 5.66, repro,
2010-03-11,1.17, 32.35, -7.72, 1.94, 1.39, 5.9, repro,
2010-03-12,2.71, 31.21, -5.29, 2.03, 1.46, 6.23, repro,
2010-03-13,3.04, 31.54, -8.64, 2.07, 1.46, 6.3, repro,
2010-03-14,2.96, 32.26, -10.25, 1.89, 1.36, 5.84, repro,
2010-03-15,3.49, 31.60, -16.11, 1.95, 1.4, 5.98, repro,
2010-03-16,2.24, 32.07, -17.21, 1.95, 1.4, 6.04, repro,
2010-03-17,2.82, 30.67, -17.09, 2.06, 1.48, 6.33, repro,
2010-03-18,4.28, 32.09, -20.27, 1.78, 1.33, 5.64, repro,
2010-03-19,2.32, 31.50, -17.92, 1.84, 1.38, 5.75, repro,
2010-03-20,3.37, 30.79, -12.16, 1.88, 1.33, 5.73, repro,
2010-03-21,3.30, 30.96, -4.85, 1.97, 1.44, 6.18, repro,
2010-03-22,3.10, 31.93, -10.46, 1.93, 1.37, 5.95, repro,
2010-03-23,3.15, 31.48, -14.72, 1.84, 1.35, 5.75, repro,
2010-03-24,3.09, 31.96, -14.34, 1.89, 1.37, 5.85, repro,
2010-03-25,2.88, 31.58, -8.12, 1.91, 1.33, 5.86, repro,
2010-03-26,3.12, 31.63, -3.32, 1.85, 1.37, 5.83, repro,
2010-03-27,3.61, 32.38, -11.48, 1.94, 1.37, 5.94, repro,
2010-03-28,3.39, 32.87, -12.25, 2.12, 1.52, 6.51, repro,
2010-03-29,2.40, 32.03, -2.77, 2.16, 1.5, 6.57, repro,
2010-03-30,3.05, 30.33, -3.54, 2.06, 1.5, 6.33, repro,
2010-03-31,2.76, 31.30, -2.42, 1.95, 1.43, 6.01, repro,
2010-04-01,3.12, 31.96, -9.69, 2.01, 1.45, 6.24, repro,
2010-04-02,2.40, 34.09, -15.25, 2.13, 1.55, 6.58, repro,
2010-04-03,3.86, 31.87, -8.05, 2.08, 1.48, 6.43, repro,
2010-04-04,3.91, 33.00, -11.66, 2.04, 1.44, 6.24, repro,
2010-04-05,1.51, 31.20, -4.74, 1.97, 1.4, 6.06, repro,
2010-04-06,3.55, 32.34, -7.64, 2.05, 1.47, 6.21, repro,
2010-04-07,3.74, 30.63, -10.08, 2.14, 1.53, 6.7, repro,
2010-04-08,3.04, 31.53, -9.30, 2, 1.43, 6.2, repro,
2010-04-09,4.51, 31.48, -13.42, 2.17, 1.45, 6.36, repro,
2010-04-10,3.92, 32.10, -9.57, 1.88, 1.36, 5.82, repro,
2010-04-11,4.55, 31.91, -9.39, 1.84, 1.31, 5.67, repro,
2010-04-12,3.56, 32.14, -9.51, 1.89, 1.32, 5.77, repro,
2010-04-13,4.16, 32.45, -5.96, 1.86, 1.39, 5.74, repro,
2010-04-14,5.08, 31.35, -9.06, 1.9, 1.33, 5.81, repro,
2010-04-15,4.29, 32.41, -14.50, 2.19, 1.55, 6.76, repro,
2010-04-16,3.40, 32.74, -14.35, 1.87, 1.37, 5.87, repro,
2010-04-17,4.49, 31.47, -9.54, 1.99, 1.46, 6.25, repro,
2010-04-18,4.53, 30.60, -6.87, 1.93, 1.37, 5.97, repro,
2010-04-19,3.27, 32.16, -8.58, 2.06, 1.49, 6.35, repro,
2010-04-20,4.40, 31.32, -7.78, 1.9, 1.35, 5.89, repro,
2010-04-21,5.37, 32.34, -4.82, 2.08, 1.51, 6.36, repro,
2010-04-22,5.09, 32.21, -8.76, 1.97, 1.43, 6.15, repro,
2010-04-23,4.54, 32.04, -5.86, 1.96, 1.43, 6.12, repro,
2010-04-24,4.05, 33.01, -7.15, 2.05, 1.43, 6.35, repro,
2010-04-25,5.58, 33.12, -9.26, 1.9, 1.33, 5.85, repro,
2010-04-26,3.95, 32.42, -7.62, 1.93, 1.42, 6.02, repro,
2010-04-27,4.31, 34.16, -11.71, 2.01, 1.42, 6.11, repro,
2010-04-28,5.09, 32.11, -2.41, 1.95, 1.38, 6.01, repro,
2010-04-29,4.41, 32.47, -6.46, 1.9, 1.43, 5.99, repro,
2010-04-30,5.52, 32.30, -6.27, 1.85, 1.33, 5.75, repro,
2010-05-01,5.01, 31.94, -6.10, 1.95, 1.43, 6.03, repro,
2010-05-02,5.49, 32.84, -5.51, 1.92, 1.37, 5.96, repro,
2010-05-03,5.55, 32.89, -7.16, 2.1, 1.5, 6.46, repro,
2010-05-04,6.57, 31.92, -17.57, 1.93, 1.38, 6.03, repro,
2010-05-05,4.89, 33.14, -15.84, 1.9, 1.36, 5.79, repro,
2010-05-06,5.09, 32.88, -16.36, 1.86, 1.36, 5.78, repro,
2010-05-07,4.36, 33.40, -15.56, 1.9, 1.34, 5.94, repro,
2010-05-08,5.05, 33.61, -14.62, 1.88, 1.41, 5.93, repro,
2010-05-09,5.00, 33.60, -14.90, 1.96, 1.38, 5.98, repro,
2010-05-10,4.65, 33.04, -6.90, 1.93, 1.4, 5.94, repro,
2010-05-11,5.28, 33.61, -9.50, 1.82, 1.36, 5.68, repro,
2010-05-12,5.72, 33.01, -10.72, 2.03, 1.47, 6.28, repro,
2010-05-13,4.60, 32.32, -10.95, 2.11, 1.54, 6.61, repro,
2010-05-14,5.15, 32.85, -13.45, 1.93, 1.4, 6.06, repro,
2010-05-15,5.06, 33.42, -11.95, 1.92, 1.38, 5.97, repro,
2010-05-16,5.83, 32.82, -11.72, 1.99, 1.4, 6.24, repro,
2010-05-17,4.97, 33.29, -6.40, 1.88, 1.43, 5.97, repro,
2010-05-18,5.08, 32.92, -5.70, 1.86, 1.43, 5.9, repro,
2010-05-19,5.74, 33.72, -7.07, 2.04, 1.49, 6.41, repro,
2010-05-20,4.87, 33.72, -7.38, 2.18, 1.63, 6.82, repro,
2010-05-21,6.02, 32.07, -3.19, 1.95, 1.4, 6.01, repro,
2010-05-22,6.22, 33.21, -5.29, 1.92, 1.37, 6.04, repro,
2010-05-23,6.08, 32.69, -6.38, 1.86, 1.42, 5.87, repro,
2010-05-24,5.40, 32.14, -9.80, 1.9, 1.44, 5.81, repro,
2010-05-25,4.49, 33.44, -15.70, 1.89, 1.39, 5.84, repro,
2010-05-26,5.63, 32.82, -11.91, 1.89, 1.41, 5.88, repro,
2010-05-27,6.26, 33.59, -13.50, 1.89, 1.4, 5.9, repro,
2010-05-28,6.18, 33.76, -14.11, 1.92, 1.47, 6, repro,
2010-05-29,5.75, 33.51, -11.24, 1.89, 1.44, 5.95, repro,
2010-05-30,5.53, 33.31, -13.57, 2.1, 1.55, 6.59, repro,
2010-05-31,6.93, 33.30, -7.06, 1.93, 1.44, 5.99, repro,
2010-06-01,6.58, 33.32, -6.21, 2, 1.45, 6.1, repro,
2010-06-02,5.78, 34.11, -3.72, 2.2, 1.57, 6.79, repro,
2010-06-03,5.54, 31.72, -9.57, 2.12, 1.52, 6.58, repro,
2010-06-04,6.16, 33.23, -6.42, 1.92, 1.48, 6.07, repro,
2010-06-05,6.84, 33.83, -12.96, 1.91, 1.46, 5.97, repro,
2010-06-06,5.96, 32.46, -13.04, 2.06, 1.57, 6.53, repro,
2010-06-07,6.92, 33.19, -10.52, 1.96, 1.44, 6.13, repro,
2010-06-08,6.04, 33.13, -10.95, 1.88, 1.43, 5.91, repro,
2010-06-09,6.51, 32.88, -7.87, 2.19, 1.62, 6.82, repro,
2010-06-10,7.27, 33.96, -6.88, 1.98, 1.48, 6.19, repro,
2010-06-11,6.62, 34.61, -12.58, 1.9, 1.42, 5.93, repro,
2010-06-12,5.38, 35.49, -13.72, 1.92, 1.42, 5.98, repro,
2010-06-13,5.46, 33.96, -10.82, 2.28, 1.61, 7.01, repro,
2010-06-14,5.06, 34.57, -10.40, 2.03, 1.48, 6.31, repro,
2010-06-15,5.15, 33.97, -8.77, 2.07, 1.55, 6.44, repro,
2010-06-16,5.30, 34.59, -5.75, 1.87, 1.38, 5.86, repro,
2010-06-17,5.78, 34.13, -6.21, 1.91, 1.4, 5.91, repro,
2010-06-18,5.91, 35.09, -10.14, 1.91, 1.41, 5.95, repro,
2010-06-19,4.93, 34.01, -9.26, 1.95, 1.43, 6.1, repro,
2010-06-20,7.35, 34.69, -12.97, 1.95, 1.46, 6.18, repro,
2010-06-21,7.10, 35.48, -11.21, 1.98, 1.45, 6.16, repro,
2010-06-22,6.47, 34.39, -10.32, 1.95, 1.49, 6.15, repro,
2010-06-23,6.73, 34.53, -11.54, 1.89, 1.4, 6.01, repro,
2010-06-24,5.32, 34.41, -11.46, 2.15, 1.63, 6.79, repro,
2010-06-25,5.75, 34.08, -8.39, 2.02, 1.5, 6.33, repro,
2010-06-26,6.99, 35.20, -11.53, 2.03, 1.54, 6.37, repro,
2010-06-27,5.19, 34.97, 1.08, 2.1, 1.58, 6.5, repro,
2010-06-28,6.75, 34.47, -5.11, 2.1, 1.55, 6.56, repro,
2010-06-29,6.26, 35.54, -8.24, 1.97, 1.5, 6.21, repro,
2010-06-30,6.24, 36.41, -6.97, 1.89, 1.48, 5.99, repro,
2010-07-01,4.84, 34.78, -5.12, 1.85, 1.45, 5.94, repro,
2010-07-02,6.47, 34.61, -1.18, 1.81, 1.4, 5.69, repro,
2010-07-03,6.05, 34.68, -2.17, 1.95, 1.49, 6.18, repro,
2010-07-04,5.53, 34.08, -2.81, 1.85, 1.43, 5.86, repro,
2010-07-05,5.77, 34.50, -2.50, 1.83, 1.4, 5.79, repro,
2010-07-06,4.58, 34.81, -4.30, 1.78, 1.43, 5.69, repro,
2010-07-07,5.45, 34.19, -5.27, 1.91, 1.47, 6.02, repro,
2010-07-08,6.67, 34.72, -5.13, 1.9, 1.51, 6.05, repro,
2010-07-09,6.23, 34.88, -3.76, 1.93, 1.46, 6.03, repro,
2010-07-10,5.34, 35.23, -2.65, 2.21, 1.65, 6.94, repro,
2010-07-11,5.02, 34.47, 1.88, 1.99, 1.49, 6.21, repro,
2010-07-12,5.67, 34.38, 1.18, 2.2, 1.65, 6.98, repro,
2010-07-13,5.53, 34.37, -0.10, 1.97, 1.48, 6.17, repro,
2010-07-14,6.22, 35.24, -7.60, 1.87, 1.41, 5.9, repro,
2010-07-15,6.06, 34.93, -3.78, 1.91, 1.45, 5.95, repro,
2010-07-16,6.30, 34.91, -6.10, 1.88, 1.49, 5.93, repro,
2010-07-17,6.14, 34.12, -7.63, 1.82, 1.4, 5.74, repro,
2010-07-18,5.46, 34.83, -9.19, 1.86, 1.39, 5.78, repro,
2010-07-19,6.65, 34.64, -6.21, 1.87, 1.45, 6.01, repro,
2010-07-20,6.13, 34.23, -6.87, 2.02, 1.51, 6.34, repro,
2010-07-21,5.63, 35.08, -9.42, 2.13, 1.55, 6.6, repro,
2010-07-22,5.97, 34.88, -0.60, 1.93, 1.47, 5.98, repro,
2010-07-23,5.84, 34.96, 0.93, 1.8, 1.36, 5.74, repro,
2010-07-24,5.31, 35.21, -2.63, 1.94, 1.46, 6.08, repro,
2010-07-25,4.04, 35.15, -2.22, 2, 1.51, 6.37, repro,
2010-07-26,6.14, 34.68, -3.35, 1.89, 1.41, 5.87, repro,
2010-07-27,6.14, 34.73, -5.11, 2.01, 1.49, 6.31, repro,
2010-07-28,6.64, 34.15, 0.04, 2.11, 1.58, 6.66, repro,
2010-07-29,5.81, 34.66, -2.80, 1.97, 1.48, 6.23, repro,
2010-07-30,5.90, 34.55, -6.38, 1.8, 1.35, 5.63, repro,
2010-07-31,5.18, 33.26, -5.08, 2.13, 1.56, 6.69, repro,
2010-08-01,6.46, 35.07, 0.46, 1.95, 1.45, 6.07, repro,
2010-08-02,6.60, 34.89, -3.49, 1.96, 1.45, 6.18, repro,
2010-08-03,5.19, 34.58, -7.42, 1.95, 1.45, 6.12, repro,
2010-08-04,6.68, 35.26, -3.98, 1.96, 1.4, 6.02, repro,
2010-08-05,5.41, 34.10, -1.33, 2.16, 1.57, 6.74, repro,
2010-08-06,5.79, 34.96, 2.07, 1.81, 1.35, 5.76, repro,
2010-08-07,5.00, 35.31, 4.97, 1.92, 1.39, 5.95, repro,
2010-08-08,6.98, 34.65, 5.03, 1.82, 1.38, 5.77, repro,
2010-08-09,5.85, 34.75, 1.13, 1.86, 1.34, 5.85, repro,
2010-08-10,6.11, 34.94, 2.29, 1.87, 1.37, 5.86, repro,
